q_id,web_list
3245,"[1562, 1531, 1070, 866, 1655]"
3246,"[1913, 109, 1249, 1662, 1192]"
3247,"[1191, 1924, 478, 1521, 1030]"
3248,"[1030, 1042, 106, 1910, 1536]"
3249,"[889, 1249, 455, 1523, 109]"
3250,"[1937, 1610, 1310, 1307, 460]"
3251,"[711, 1535, 1552, 1525, 1553]"
3252,"[1191, 1589, 1924, 1629, 1536]"
3253,"[1191, 1523, 1256, 1253, 1536]"
3254,"[643, 109, 1249, 1523, 1192]"
3255,"[1070, 1562, 1916, 1924, 1043]"
3256,"[1600, 1515, 1528, 808, 1906]"
3257,"[1913, 109, 643, 1569, 46]"
3258,"[1673, 1674, 736, 422, 895]"
3259,"[1063, 1629, 1910, 1589, 1030]"
3260,"[1924, 1562, 1070, 1531, 1590]"
3261,"[1910, 1523, 1536, 1191, 106]"
3262,"[1916, 1907, 1066, 1067, 1926]"
3263,"[45, 1674, 1191, 1673, 900]"
3264,"[1523, 1536, 1910, 1192, 409]"
3265,"[1673, 1677, 603, 1191, 1924]"
3266,"[1523, 1191, 1030, 1536, 409]"
3267,"[884, 1521, 1562, 43, 1070]"
3268,"[1264, 1256, 1523, 109, 679]"
3269,"[1178, 1600, 1179, 1132, 419]"
3270,"[898, 1191, 1674, 871, 1702]"
3271,"[1600, 106, 1924, 1043, 1032]"
3272,"[1610, 109, 1132, 455, 46]"
3273,"[114, 1192, 109, 1523, 288]"
3274,"[1264, 1523, 1924, 1253, 1030]"
3275,"[1191, 1536, 1521, 1529, 1534]"
3276,"[667, 478, 445, 61, 1902]"
3277,"[1191, 1924, 1030, 1909, 900]"
3278,"[1504, 1194, 1595, 657, 1937]"
3279,"[1642, 694, 852, 704, 706]"
3280,"[1536, 106, 1529, 1924, 163]"
3281,"[693, 1893, 852, 1132, 1304]"
3282,"[1191, 1523, 1924, 1910, 1030]"
3283,"[1629, 1589, 1904, 1924, 1030]"
3284,"[1523, 109, 1192, 1249, 1910]"
3285,"[1924, 1536, 1523, 478, 1529]"
3286,"[1523, 1192, 109, 679, 1191]"
3287,"[1536, 161, 1540, 1118, 291]"
3288,"[683, 781, 681, 1402, 1553]"
3289,"[1915, 1477, 1460, 862, 1434]"
3290,"[45, 900, 1673, 602, 1674]"
3291,"[1192, 114, 1604, 1249, 888]"
3292,"[46, 602, 889, 1594, 109]"
3293,"[1063, 1614, 109, 1192, 1256]"
3294,"[1063, 1264, 1253, 679, 1256]"
3295,"[1614, 455, 1277, 46, 109]"
3296,"[1606, 900, 45, 258, 860]"
3297,"[109, 681, 1192, 1249, 455]"
3298,"[1674, 1673, 422, 119, 45]"
3299,"[871, 1673, 1674, 898, 1677]"
3300,"[1887, 96, 97, 759, 1551]"
3301,"[901, 807, 1707, 1878, 1938]"
3302,"[1191, 1674, 679, 1712, 1604]"
3303,"[1063, 1071, 1255, 1807, 1896]"
3304,"[1713, 1519, 926, 1536, 98]"
3305,"[681, 683, 1713, 708, 679]"
3306,"[871, 46, 1254, 1674, 602]"
3307,"[1552, 1541, 1540, 1902, 102]"
3308,"[1629, 291, 1533, 1904, 1589]"
3309,"[109, 1192, 681, 1407, 1604]"
3310,"[1614, 1192, 455, 109, 1523]"
3311,"[1256, 1192, 1614, 679, 1063]"
3312,"[102, 1746, 871, 892, 1674]"
3313,"[1673, 1674, 1656, 45, 900]"
3314,"[895, 1908, 1264, 667, 808]"
3315,"[109, 46, 1614, 455, 1199]"
3316,"[1192, 1614, 1249, 455, 681]"
3317,"[1191, 1674, 871, 45, 898]"
3318,"[45, 679, 683, 871, 1673]"
3319,"[1707, 1878, 1938, 1806, 667]"
3320,"[102, 1674, 1746, 683, 1713]"
3321,"[455, 1614, 1904, 291, 46]"
3322,"[455, 1614, 1523, 1192, 46]"
3323,"[679, 1614, 109, 1192, 46]"
3324,"[1192, 1249, 1611, 114, 683]"
3325,"[807, 1751, 1707, 1878, 1938]"
3326,"[1192, 679, 1594, 692, 1604]"
3327,"[45, 46, 1673, 1674, 871]"
3328,"[45, 1674, 1191, 892, 895]"
3329,"[1674, 1673, 288, 892, 895]"
3330,"[1673, 1019, 895, 1674, 1131]"
3331,"[1199, 109, 1713, 901, 1523]"
3332,"[1924, 1915, 478, 862, 114]"
3333,"[1625, 1621, 1589, 1597, 1623]"
3334,"[1251, 1551, 1065, 1765, 1777]"
3335,"[1924, 454, 464, 1306, 460]"
3336,"[1552, 1902, 1321, 695, 1937]"
3337,"[1434, 536, 1377, 1924, 1504]"
3338,"[1924, 478, 1902, 1552, 1920]"
3339,"[363, 891, 1252, 1490, 837]"
3340,"[856, 502, 1883, 1920, 1901]"
3341,"[478, 1924, 1471, 1434, 1846]"
3342,"[1883, 1857, 1856, 1852, 1854]"
3343,"[1544, 1924, 478, 1884, 1554]"
3344,"[1924, 478, 650, 1123, 603]"
3345,"[1507, 1434, 1915, 1713, 681]"
3346,"[95, 1612, 1613, 93, 1620]"
3347,"[1477, 524, 1877, 1515, 1434]"
3348,"[1924, 1434, 862, 1639, 1518]"
3349,"[1924, 478, 1071, 868, 103]"
3350,"[1551, 1885, 1549, 1536, 1887]"
3351,"[1924, 1434, 862, 454, 455]"
3352,"[1924, 478, 1552, 1902, 1544]"
3353,"[1924, 478, 1884, 1588, 1528]"
3354,"[1924, 478, 1884, 1542, 1544]"
3355,"[1924, 478, 1884, 1434, 1555]"
3356,"[478, 1924, 1588, 1552, 1529]"
3357,"[1504, 536, 16, 1924, 1306]"
3358,"[1902, 1924, 478, 1312, 1434]"
3359,"[737, 1937, 657, 1639, 1746]"
3360,"[799, 1707, 1878, 1938, 630]"
3361,"[1019, 1764, 845, 856, 1915]"
3362,"[1536, 46, 759, 752, 428]"
3363,"[1453, 1455, 1516, 4, 369]"
3364,"[752, 759, 45, 1065, 761]"
3365,"[1885, 478, 1193, 1251, 1477]"
3366,"[1924, 478, 536, 1515, 1213]"
3367,"[1857, 372, 1856, 452, 1098]"
3368,"[904, 1924, 1927, 478, 1544]"
3369,"[1113, 1924, 862, 114, 1915]"
3370,"[1657, 1639, 1251, 752, 345]"
3371,"[478, 1434, 1924, 1902, 1552]"
3372,"[46, 1770, 96, 97, 1837]"
3373,"[1470, 502, 1901, 1445, 1524]"
3374,"[46, 872, 161, 681, 335]"
3375,"[1884, 1588, 1899, 1567, 1536]"
3376,"[1032, 421, 1529, 1916, 1885]"
3377,"[1457, 1552, 502, 416, 1543]"
3378,"[106, 1529, 1567, 1032, 1629]"
3379,"[1904, 1589, 1629, 1567, 1899]"
3380,"[1896, 99, 119, 1627, 1527]"
3381,"[1049, 927, 1193, 106, 1030]"
3382,"[1627, 927, 1629, 1905, 1567]"
3383,"[43, 1904, 1532, 1489, 1554]"
3384,"[1365, 439, 1457, 1424, 1899]"
3385,"[1567, 1896, 1629, 1588, 1589]"
3386,"[536, 1552, 1643, 601, 927]"
3387,"[888, 693, 1424, 1599, 1610]"
3388,"[1904, 416, 1896, 1063, 1610]"
3389,"[1904, 1567, 1589, 1532, 1536]"
3390,"[1904, 416, 446, 614, 1638]"
3391,"[1529, 1904, 1884, 1899, 1589]"
3392,"[1066, 1567, 1067, 1916, 1629]"
3393,"[1275, 1904, 449, 1884, 43]"
3394,"[1567, 1896, 1629, 1589, 1904]"
3395,"[1544, 1554, 1191, 1521, 1532]"
3396,"[927, 1904, 1062, 614, 1604]"
3397,"[1726, 1304, 1677, 1676, 1674]"
3398,"[1899, 1909, 1193, 1526, 1907]"
3399,"[421, 1904, 1909, 1536, 1532]"
3400,"[1529, 1899, 478, 1589, 1532]"
3401,"[1899, 1588, 1544, 1614, 1904]"
3402,"[1899, 1588, 1529, 1567, 1885]"
3403,"[1588, 1899, 1529, 478, 1521]"
3404,"[1588, 1529, 1904, 1567, 1544]"
3405,"[1748, 1071, 868, 1521, 1588]"
3406,"[1567, 1629, 1904, 1588, 1589]"
3407,"[460, 1272, 1309, 1937, 611]"
3408,"[927, 1904, 1532, 1589, 1029]"
3409,"[1906, 1554, 1032, 1899, 1924]"
3410,"[1529, 1885, 1899, 1567, 1589]"
3411,"[927, 1033, 1909, 1193, 1904]"
3412,"[1677, 1674, 1676, 117, 1906]"
3413,"[1071, 43, 1904, 1567, 1748]"
3414,"[1567, 1904, 1896, 43, 1629]"
3415,"[1567, 1896, 1906, 1904, 455]"
3416,"[1904, 1063, 1529, 1521, 1588]"
3417,"[1071, 1899, 43, 868, 1748]"
3418,"[1904, 1629, 1914, 43, 1529]"
3419,"[1902, 420, 1201, 1552, 1516]"
3420,"[420, 1516, 1888, 716, 1902]"
3421,"[1902, 1900, 1552, 1543, 113]"
3422,"[420, 1888, 1902, 716, 1201]"
3423,"[1902, 420, 1552, 1888, 1201]"
3424,"[658, 420, 1552, 124, 1902]"
3425,"[1902, 420, 1888, 1552, 1516]"
3426,"[1516, 1541, 1552, 1560, 420]"
3427,"[420, 102, 1552, 1202, 1902]"
3428,"[420, 1516, 1902, 1888, 1040]"
3429,"[420, 1929, 1902, 716, 1436]"
3430,"[420, 716, 1040, 1516, 1888]"
3431,"[716, 1040, 108, 1642, 107]"
3432,"[716, 686, 1655, 1436, 107]"
3433,"[420, 1516, 1201, 102, 1655]"
3434,"[862, 1915, 1558, 125, 926]"
3435,"[1902, 420, 1552, 1197, 1516]"
3436,"[420, 1516, 1902, 1552, 1888]"
3437,"[1902, 420, 1516, 716, 1552]"
3438,"[1902, 420, 1552, 1655, 1516]"
3439,"[420, 1516, 1541, 1201, 1552]"
3440,"[1552, 420, 1902, 1516, 716]"
3441,"[1552, 1902, 420, 1541, 1888]"
3442,"[420, 1540, 1552, 1516, 1543]"
3443,"[1202, 1533, 107, 1541, 410]"
3444,"[420, 1516, 1541, 1552, 1902]"
3445,"[420, 1201, 1197, 1516, 1541]"
3446,"[1040, 420, 1516, 1541, 716]"
3447,"[420, 1888, 1040, 1516, 1201]"
3448,"[1040, 1888, 716, 1516, 1541]"
3449,"[1902, 1436, 716, 1552, 1040]"
3450,"[420, 716, 1516, 1197, 1888]"
3451,"[1902, 420, 716, 1552, 107]"
3452,"[420, 1040, 1548, 102, 1197]"
3453,"[420, 716, 1197, 1040, 1201]"
3454,"[1516, 420, 1401, 1525, 1197]"
3455,"[1902, 716, 107, 1040, 1436]"
3456,"[420, 1552, 1516, 1902, 1553]"
3457,"[716, 1507, 1040, 107, 1902]"
3458,"[1902, 1516, 1552, 420, 716]"
3459,"[716, 1040, 1903, 1070, 711]"
3460,"[787, 500, 501, 377, 1452]"
3461,"[1931, 420, 1902, 1552, 1401]"
3462,"[420, 1553, 1552, 1902, 1628]"
3463,"[604, 169, 156, 1025, 51]"
3464,"[1072, 1613, 95, 1620, 1612]"
3465,"[1911, 211, 212, 979, 980]"
3466,"[1207, 1680, 927, 68, 721]"
3467,"[1590, 900, 257, 1915, 321]"
3468,"[1252, 823, 1584, 1666, 885]"
3469,"[1630, 900, 1252, 1207, 1584]"
3470,"[1521, 1544, 1522, 257, 1536]"
3471,"[222, 359, 1917, 1055, 347]"
3472,"[1630, 1590, 911, 270, 885]"
3473,"[927, 1544, 1521, 1915, 1588]"
3474,"[1590, 1604, 900, 257, 886]"
3475,"[1207, 1680, 1252, 721, 1666]"
3476,"[884, 926, 1900, 1638, 1522]"
3477,"[1680, 737, 911, 1630, 1590]"
3478,"[210, 977, 1630, 911, 975]"
3479,"[1590, 885, 1207, 1630, 730]"
3480,"[1917, 885, 68, 1930, 207]"
3481,"[1015, 1915, 1584, 1544, 1593]"
3482,"[885, 1592, 1590, 1930, 954]"
3483,"[1806, 42, 809, 803, 1578]"
3484,"[1038, 721, 1207, 1680, 1933]"
3485,"[927, 28, 1332, 1809, 452]"
3486,"[1929, 885, 1207, 1930, 1680]"
3487,"[1630, 1680, 885, 1154, 1038]"
3488,"[1666, 406, 407, 1548, 1588]"
3489,"[1917, 885, 1584, 1050, 954]"
3490,"[1590, 862, 1592, 885, 1630]"
3491,"[885, 837, 927, 1590, 886]"
3492,"[927, 1049, 1033, 885, 1035]"
3493,"[16, 18, 1930, 635, 51]"
3494,"[927, 1458, 1043, 1592, 1193]"
3495,"[1590, 1915, 408, 258, 1592]"
3496,"[1900, 116, 862, 808, 612]"
3497,"[1917, 885, 68, 1931, 1911]"
3498,"[1899, 1922, 1897, 1589, 1526]"
3499,"[1159, 1592, 1915, 1900, 408]"
3500,"[927, 1033, 1458, 1049, 1340]"
3501,"[885, 1930, 823, 1917, 886]"
3502,"[1544, 927, 1522, 1521, 884]"
3503,"[1590, 1591, 1039, 1630, 1207]"
3504,"[270, 911, 1630, 273, 1590]"
3505,"[885, 1929, 1592, 1930, 1590]"
3506,"[1809, 1049, 796, 927, 936]"
3507,"[1809, 1607, 672, 1252, 1861]"
3508,"[901, 1894, 421, 886, 1906]"
3509,"[1159, 1929, 926, 1721, 1592]"
3510,"[1931, 1915, 1932, 1552, 1900]"
3511,"[1655, 1197, 739, 404, 865]"
3512,"[1159, 377, 361, 887, 1158]"
3513,"[1040, 849, 1592, 107, 1931]"
3514,"[1931, 1016, 1066, 1917, 891]"
3515,"[1931, 1019, 1018, 1932, 1017]"
3516,"[107, 1040, 849, 852, 672]"
3517,"[1159, 1894, 1607, 110, 1072]"
3518,"[891, 1560, 788, 787, 18]"
3519,"[1931, 1932, 1917, 414, 1045]"
3520,"[1931, 1932, 1929, 1159, 303]"
3521,"[1603, 1473, 849, 1148, 1874]"
3522,"[891, 1619, 926, 1618, 1617]"
3523,"[1070, 884, 1555, 1112, 891]"
3524,"[1931, 1552, 1561, 107, 1528]"
3525,"[849, 1584, 1592, 1595, 1159]"
3526,"[411, 412, 1744, 1883, 1203]"
3527,"[1607, 1401, 1906, 1364, 1773]"
3528,"[514, 303, 1932, 1931, 1019]"
3529,"[891, 926, 1929, 1557, 885]"
3530,"[1560, 1915, 107, 1561, 1040]"
3531,"[1707, 1878, 1938, 133, 845]"
3532,"[494, 1364, 1324, 891, 487]"
3533,"[1159, 697, 1802, 1801, 380]"
3534,"[849, 125, 852, 1676, 107]"
3535,"[1932, 1931, 1045, 807, 1883]"
3536,"[1252, 1251, 1826, 1607, 512]"
3537,"[926, 1618, 885, 891, 1627]"
3538,"[1932, 349, 1931, 613, 1045]"
3539,"[1436, 1931, 1455, 1364, 850]"
3540,"[44, 218, 862, 885, 1290]"
3541,"[1931, 1917, 1932, 1579, 1045]"
3542,"[478, 1924, 1043, 1885, 1588]"
3543,"[1929, 1932, 1592, 1931, 891]"
3544,"[1619, 891, 926, 1618, 1617]"
3545,"[852, 495, 1341, 1342, 493]"
3546,"[1277, 1522, 1638, 1521, 438]"
3547,"[887, 1931, 1453, 1452, 1067]"
3548,"[884, 1618, 891, 1617, 1610]"
3549,"[1931, 1592, 1929, 1344, 1932]"
3550,"[926, 1565, 891, 1252, 1929]"
3551,"[1121, 1087, 1572, 1107, 355]"
3552,"[1707, 1878, 1938, 61, 1806]"
3553,"[106, 1032, 419, 1910, 677]"
3554,"[1643, 1734, 1306, 1913, 1245]"
3555,"[95, 870, 1613, 1620, 1612]"
3556,"[1627, 1896, 1922, 1567, 1534]"
3557,"[1537, 1612, 1556, 1535, 1533]"
3558,"[1534, 1557, 1537, 1619, 1618]"
3559,"[1707, 1878, 1938, 1246, 1264]"
3560,"[794, 1576, 1688, 1694, 462]"
3561,"[560, 280, 1735, 399, 1044]"
3562,"[1044, 1557, 1619, 1533, 1534]"
3563,"[1896, 1627, 1567, 1527, 1542]"
3564,"[1707, 1878, 1938, 632, 668]"
3565,"[1535, 1537, 1567, 1915, 37]"
3566,"[1557, 1537, 1535, 1534, 1627]"
3567,"[371, 1619, 1557, 398, 887]"
3568,"[873, 119, 1533, 482, 1914]"
3569,"[280, 1024, 399, 1735, 1040]"
3570,"[395, 1673, 322, 1, 361]"
3571,"[1044, 873, 1533, 500, 1537]"
3572,"[1712, 1517, 422, 99, 602]"
3573,"[400, 1535, 1903, 1033, 37]"
3574,"[1044, 1629, 1567, 1533, 1160]"
3575,"[1065, 1927, 1692, 119, 1626]"
3576,"[1567, 37, 95, 1896, 1534]"
3577,"[1191, 1533, 1629, 1534, 43]"
3578,"[1707, 1878, 1938, 1242, 1246]"
3579,"[1914, 1517, 1536, 128, 1065]"
3580,"[1562, 1899, 1531, 1064, 866]"
3581,"[1583, 1194, 1563, 1629, 1536]"
3582,"[1587, 1896, 1567, 1537, 927]"
3583,"[400, 1903, 1535, 398, 477]"
3584,"[95, 1567, 677, 93, 412]"
3585,"[1618, 1533, 1567, 927, 1627]"
3586,"[1537, 1069, 1535, 1534, 1044]"
3587,"[1567, 1896, 1629, 1044, 37]"
3588,"[1567, 95, 927, 1627, 37]"
3589,"[1537, 1533, 112, 1627, 1905]"
3590,"[1517, 216, 1627, 1896, 482]"
3591,"[1044, 1531, 866, 1533, 1537]"
3592,"[1618, 1557, 1537, 1619, 1044]"
3593,"[1557, 1618, 1537, 1619, 1044]"
3594,"[390, 114, 1412, 16, 787]"
3595,"[406, 407, 1666, 1893, 419]"
3596,"[1529, 478, 1588, 1916, 1519]"
3597,"[406, 407, 419, 1899, 1666]"
3598,"[1548, 1544, 1521, 1412, 478]"
3599,"[1900, 1893, 1587, 342, 681]"
3600,"[1629, 1589, 1536, 1532, 1535]"
3601,"[1642, 1722, 688, 1070, 1562]"
3602,"[1548, 406, 407, 1893, 1532]"
3603,"[406, 407, 1071, 419, 1748]"
3604,"[478, 1885, 1924, 1477, 1590]"
3605,"[1666, 419, 1548, 406, 1071]"
3606,"[1666, 1535, 1548, 1534, 219]"
3607,"[369, 686, 676, 674, 852]"
3608,"[419, 406, 407, 1548, 1529]"
3609,"[1015, 1504, 1457, 1032, 589]"
3610,"[1666, 407, 406, 419, 1548]"
3611,"[1548, 406, 407, 1666, 419]"
3612,"[887, 698, 688, 705, 676]"
3613,"[1032, 1548, 1536, 1906, 1529]"
3614,"[866, 1916, 1071, 1906, 1044]"
3615,"[419, 1899, 1529, 1032, 1548]"
3616,"[1548, 406, 1618, 407, 1557]"
3617,"[1899, 1032, 1529, 1526, 406]"
3618,"[891, 885, 369, 926, 1618]"
3619,"[1618, 1619, 1557, 369, 1555]"
3620,"[478, 1588, 1899, 1567, 1529]"
3621,"[1555, 1617, 1550, 1557, 1618]"
3622,"[1032, 1529, 419, 406, 407]"
3623,"[407, 406, 1666, 419, 1548]"
3624,"[407, 406, 419, 1666, 452]"
3625,"[369, 676, 694, 708, 1032]"
3626,"[1032, 106, 1912, 1916, 1920]"
3627,"[1015, 1487, 1883, 722, 1279]"
3628,"[1666, 419, 1548, 406, 407]"
3629,"[1040, 1070, 1589, 1049, 1562]"
3630,"[1556, 1032, 1612, 1538, 1520]"
3631,"[1548, 1592, 1680, 1535, 1032]"
3632,"[1666, 406, 407, 1304, 1548]"
3633,"[1666, 1071, 1893, 406, 868]"
3634,"[1666, 407, 406, 419, 1548]"
3635,"[676, 369, 688, 708, 1032]"
3636,"[1618, 1032, 1044, 1899, 1064]"
3637,"[1032, 1548, 419, 106, 1529]"
3638,"[1032, 106, 1916, 1906, 1910]"
3639,"[1907, 512, 1455, 1452, 513]"
3640,"[1907, 1899, 1191, 1892, 1554]"
3641,"[891, 512, 1172, 390, 1406]"
3642,"[1907, 1191, 1899, 1532, 1904]"
3643,"[1904, 1589, 1032, 1906, 106]"
3644,"[1567, 1899, 1906, 106, 901]"
3645,"[1904, 1147, 856, 1113, 1240]"
3646,"[1567, 1191, 1894, 1618, 1067]"
3647,"[1904, 1032, 1899, 1906, 1589]"
3648,"[1904, 1191, 1884, 1532, 289]"
3649,"[1904, 1068, 1066, 1191, 1067]"
3650,"[1904, 439, 1147, 1273, 512]"
3651,"[1906, 901, 1910, 106, 1899]"
3652,"[1904, 1147, 1275, 1579, 1273]"
3653,"[1904, 1147, 1930, 1066, 1113]"
3654,"[379, 1889, 116, 377, 1172]"
3655,"[1032, 1064, 1066, 106, 1910]"
3656,"[1147, 1904, 1089, 856, 1072]"
3657,"[1070, 1273, 1562, 1904, 335]"
3658,"[835, 1601, 862, 1604, 1724]"
3659,"[1904, 1424, 1147, 1461, 1907]"
3660,"[1567, 1904, 1542, 1907, 1532]"
3661,"[1904, 1273, 439, 1275, 447]"
3662,"[1904, 1567, 1532, 1589, 1066]"
3663,"[1904, 1907, 390, 1191, 1147]"
3664,"[1726, 692, 1192, 693, 1600]"
3665,"[1907, 1191, 1899, 1567, 1408]"
3666,"[1904, 1532, 1562, 1548, 1666]"
3667,"[1567, 1904, 1066, 1532, 1067]"
3668,"[1567, 1618, 1899, 1191, 1907]"
3669,"[1904, 1567, 1532, 1589, 1066]"
3670,"[1191, 1899, 1907, 1618, 1567]"
3671,"[1068, 1904, 1032, 1536, 1901]"
3672,"[559, 1907, 1448, 1342, 1883]"
3673,"[1066, 1032, 1589, 1904, 1068]"
3674,"[1907, 1899, 478, 1926, 1191]"
3675,"[1904, 1068, 1562, 1032, 1066]"
3676,"[32, 114, 1126, 390, 1113]"
3677,"[1904, 1066, 1899, 1907, 1922]"
3678,"[1904, 1147, 1240, 1273, 1567]"
3679,"[1147, 108, 1604, 1606, 836]"
3680,"[1032, 106, 1904, 1567, 1910]"
3681,"[1904, 1809, 1779, 42, 1780]"
3682,"[1904, 1907, 1066, 1899, 1926]"
3683,"[1666, 1019, 1159, 1027, 1344]"
3684,"[1674, 478, 1588, 1202, 410]"
3685,"[1015, 875, 1607, 1915, 1535]"
3686,"[1638, 1522, 1277, 1541, 124]"
3687,"[1861, 1846, 1453, 1809, 1300]"
3688,"[1588, 1629, 1529, 43, 1564]"
3689,"[1148, 1885, 500, 1019, 1364]"
3690,"[1019, 1560, 1131, 824, 1893]"
3691,"[570, 1325, 1452, 1300, 1846]"
3692,"[1613, 1915, 1067, 1897, 1922]"
3693,"[1809, 1019, 990, 1027, 1053]"
3694,"[1861, 1265, 1565, 1264, 448]"
3695,"[1019, 1159, 1560, 1236, 452]"
3696,"[16, 420, 1567, 3, 1015]"
3697,"[1019, 1846, 1861, 293, 824]"
3698,"[1159, 420, 1900, 1902, 1516]"
3699,"[1019, 1204, 990, 1471, 572]"
3700,"[1846, 1855, 1809, 1500, 1813]"
3701,"[1265, 1797, 1490, 1251, 1095]"
3702,"[512, 1861, 1300, 1159, 452]"
3703,"[1075, 223, 222, 218, 1047]"
3704,"[1846, 1019, 1861, 1131, 990]"
3705,"[1915, 1629, 1885, 1536, 1621]"
3706,"[1019, 824, 481, 739, 1436]"
3707,"[1619, 1019, 1557, 891, 1931]"
3708,"[1019, 303, 1490, 452, 293]"
3709,"[95, 1620, 1612, 1613, 1626]"
3710,"[1321, 1584, 1194, 1015, 1253]"
3711,"[1846, 452, 1861, 1300, 1855]"
3712,"[1885, 1560, 1906, 1915, 1588]"
3713,"[1846, 1855, 1809, 1253, 1578]"
3714,"[1019, 1809, 1304, 1300, 1148]"
3715,"[802, 803, 1883, 1857, 1707]"
3716,"[1019, 1131, 1148, 1893, 1150]"
3717,"[1620, 1520, 1612, 1556, 1613]"
3718,"[1019, 1809, 1846, 452, 1861]"
3719,"[1636, 431, 1733, 779, 1552]"
3720,"[83, 411, 1265, 1915, 452]"
3721,"[1304, 1885, 478, 1906, 1901]"
3722,"[1861, 1672, 922, 119, 796]"
3723,"[1304, 1019, 1666, 18, 452]"
3724,"[1279, 1900, 1678, 446, 1321]"
3725,"[1610, 1552, 1900, 1902, 1915]"
3726,"[1040, 1678, 420, 1066, 1070]"
3727,"[1567, 927, 1884, 1627, 1922]"
3728,"[1627, 1905, 1896, 1587, 927]"
3729,"[1517, 119, 1914, 1065, 1358]"
3730,"[1899, 1907, 1526, 1618, 1567]"
3731,"[1922, 1897, 1526, 1899, 1567]"
3732,"[1567, 1896, 1627, 1629, 1922]"
3733,"[1907, 1899, 1892, 927, 1627]"
3734,"[1922, 1897, 1899, 1526, 1567]"
3735,"[1928, 114, 807, 1922, 1015]"
3736,"[1567, 1896, 1904, 1627, 1905]"
3737,"[1567, 927, 1896, 1627, 1904]"
3738,"[1567, 927, 1905, 1627, 796]"
3739,"[1567, 1896, 1542, 1627, 1588]"
3740,"[1567, 1627, 1896, 1905, 927]"
3741,"[1071, 1066, 1899, 1897, 1922]"
3742,"[584, 559, 1063, 45, 886]"
3743,"[885, 1049, 927, 1458, 886]"
3744,"[1063, 559, 927, 1567, 37]"
3745,"[927, 1033, 1567, 1193, 1588]"
3746,"[1922, 1897, 1588, 1627, 1567]"
3747,"[1627, 1905, 927, 1897, 1899]"
3748,"[1066, 1904, 1627, 1905, 1907]"
3749,"[113, 1627, 1905, 1554, 1535]"
3750,"[1922, 1627, 1894, 1915, 1897]"
3751,"[1627, 1905, 1896, 1527, 1897]"
3752,"[1627, 1905, 119, 1896, 1527]"
3753,"[1567, 1896, 1627, 1905, 1906]"
3754,"[1627, 1905, 1904, 1527, 421]"
3755,"[927, 858, 483, 1567, 1883]"
3756,"[1922, 1897, 1567, 1627, 1905]"
3757,"[1567, 1896, 1588, 1539, 1629]"
3758,"[1899, 1922, 1907, 1897, 1627]"
3759,"[1892, 1907, 1526, 1885, 1899]"
3760,"[1567, 927, 1904, 796, 43]"
3761,"[1567, 927, 1904, 1885, 1588]"
3762,"[1924, 1884, 1536, 1904, 1532]"
3763,"[927, 1627, 1905, 1587, 1896]"
3764,"[1896, 1567, 37, 1542, 1646]"
3765,"[1071, 1567, 1627, 1896, 1905]"
3766,"[1613, 1612, 95, 1620, 1066]"
3767,"[1899, 106, 1910, 419, 1032]"
3768,"[1567, 43, 1896, 1894, 1588]"
3769,"[1567, 1629, 1899, 1906, 1588]"
3770,"[1071, 1567, 1905, 1627, 1896]"
3771,"[1926, 1924, 1562, 1064, 1531]"
3772,"[1092, 1160, 401, 48, 1741]"
3773,"[1549, 1552, 1533, 1535, 1527]"
3774,"[1545, 1904, 1536, 1065, 1191]"
3775,"[1902, 420, 1888, 1552, 695]"
3776,"[1241, 1516, 1561, 1240, 1926]"
3777,"[1904, 289, 1922, 1241, 1926]"
3778,"[1240, 1241, 289, 890, 1070]"
3779,"[1899, 1529, 1907, 1542, 1526]"
3780,"[113, 1469, 1884, 1408, 1924]"
3781,"[1899, 1304, 1191, 455, 1907]"
3782,"[926, 1191, 1713, 125, 1536]"
3783,"[289, 686, 1067, 1926, 1655]"
3784,"[1241, 1240, 890, 1275, 112]"
3785,"[1916, 1926, 344, 1899, 1064]"
3786,"[1240, 1275, 890, 1904, 289]"
3787,"[1883, 1707, 1878, 1938, 1857]"
3788,"[1926, 289, 1916, 1064, 1907]"
3789,"[1455, 289, 1897, 1411, 658]"
3790,"[1899, 1567, 1907, 1892, 1526]"
3791,"[1455, 521, 1507, 1897, 553]"
3792,"[289, 1897, 1240, 1922, 1241]"
3793,"[1926, 1066, 1902, 1070, 866]"
3794,"[618, 1246, 344, 1275, 427]"
3795,"[1900, 1516, 1070, 1543, 881]"
3796,"[1907, 1240, 1926, 1064, 1899]"
3797,"[926, 1713, 1191, 125, 1558]"
3798,"[1191, 1304, 1926, 1904, 1562]"
3799,"[1067, 1536, 835, 601, 1542]"
3800,"[1455, 289, 500, 1926, 1654]"
3801,"[1904, 1044, 1532, 1067, 1069]"
3802,"[335, 344, 1067, 289, 1926]"
3803,"[1553, 1516, 1525, 1201, 1559]"
3804,"[1453, 688, 1451, 686, 697]"
3805,"[1567, 1067, 1926, 1064, 1519]"
3806,"[1861, 1654, 1855, 1321, 1846]"
3807,"[1516, 1552, 1541, 1559, 1525]"
3808,"[1070, 890, 1926, 695, 112]"
3809,"[1885, 1902, 1143, 289, 1146]"
3810,"[1240, 289, 1241, 890, 676]"
3811,"[1543, 1900, 1552, 1902, 1587]"
3812,"[114, 48, 455, 1545, 1543]"
3813,"[1902, 1926, 500, 1937, 478]"
3814,"[1304, 478, 1552, 1301, 1516]"
